time,layer,p025,p10,p25,p50,p75,p90,p975
t48,c8,1.0304261159661006,1.1642611239808405,1.2986922335871807,1.4663347781326874,1.655617571241216,1.84678302596731,2.0866490554206547
t49,c0,4.519640535709692,4.902973970788884,5.273474121716932,5.718051734514379,6.200109241825147,6.668629251018055,7.234229222490329
t49,c1,4.806039588246309,5.21366396676334,5.607641845920455,6.080391302491355,6.59299566685218,7.091204693493956,7.692645412624044
t49,c2,4.7038326999445355,5.102788398447766,5.4883878087327425,5.951083613015669,6.452786756933084,6.940400699326815,7.52905097358612
t49,c3,2.6596391955565997,3.5891031769900517,4.693096859896381,6.322227436050868,8.516883615744685,11.136642716043353,15.028564709052365
t49,c4,3.1203909540324553,3.9327879534821353,4.837523257943871,6.088825549228566,7.663797069721232,9.426848588699775,11.881138330127637
t49,c5,10.819885681787964,11.737574580450051,12.624540976660851,13.688846624232717,14.842878030035912,15.964501065993023,17.31853065852379
t49,c6,5.45941383157316,5.92245416432546,6.369992775547981,6.90701184804664,7.48930404633821,8.055243881231497,8.738449610314609
t49,c7,5.136191215140495,5.5341454415736,5.916316024341088,6.371964587595571,6.862705193320687,7.336621911047403,7.905066420791613
t49,c8,1.0280017949623177,1.1615219244855828,1.295636753130551,1.462884878963671,1.6517223395598748,1.8424380323671774,2.0817397202881334
t50,c0,4.540423830099862,4.925520000858564,5.297723874383021,5.744345850517119,6.228620070198765,6.699294540394005,7.267495389219534
t50,c1,4.840011651204966,5.250517371166693,5.647280129863248,6.123371272245803,6.639599041578476,7.141329718033757,7.747021792484797
t50,c2,4.755085618241887,5.15838833440582,5.548189232356606,6.0159265659128245,6.5230962627212525,7.016023242194395,7.611087444485768
t50,c3,2.820817591229993,3.743126950617407,4.821393893753262,6.387365621940823,8.461959443141769,10.899560748700228,14.463338471510903
t50,c4,2.5671791756919786,3.4702709331848935,4.544673551137774,6.132717663675162,8.275671622868819,10.837835623351744,14.650409405964261
t50,c5,10.888688332498536,11.812212729853728,12.704819263210638,13.775892731799544,14.937262516404296,16.06601784934138,17.42865759061554
t50,c6,5.473798602963004,5.938058980492347,6.386776791681965,6.925210832312405,7.509037286920298,8.076468292000804,8.761474170061131
t50,c7,5.130486178058338,5.527998375851212,5.909744461699665,6.364886912186746,6.855082426571585,7.328472740133185,7.8962858487337435
t50,c8,1.025118942553171,1.1582646380735462,1.2920033649852725,1.4587824725104028,1.6470903712606213,1.8372712350460618,2.0759018429641265
t51,c0,4.565804841298327,4.953053703212801,5.327338199832267,5.776456796943155,6.263438113991215,6.736743658827474,7.308120755652455
t51,c1,4.877306579460942,5.29097546977802,5.690795501821539,6.170555185992428,6.69076077170416,7.196357556534938,7.806716818606534
t51,c2,4.80849603652059,5.216328758764879,5.610508006692181,6.08349909352131,6.596365458659095,7.094829128376787,7.696577254050136
t51,c3,3.037683121985019,3.9426589202188373,4.97880891425376,6.452342172345567,8.36198380496978,10.55955393339434,13.705418846263198
t51,c4,2.1413264068410336,3.0893884451951905,4.288641313372391,6.174316872025,8.889106374390407,12.339720146057575,17.8030722987309
t51,c5,10.948560521394947,11.877162980081355,12.774677570804162,13.851640409267116,15.019396064143763,16.154357934585438,17.52449024259455
t51,c6,5.4825604478646195,5.947563961507823,6.397000030008573,6.936295935661083,7.52105691439304,8.089396199594816,8.775498558489677
t51,c7,5.121116583522601,5.517902821243258,5.898951740017116,6.35326298268703,6.8425632732950925,7.315089053722545,7.881865188746912
t51,c8,1.0218150127400174,1.1545315833904266,1.287839274108522,1.4540808572131292,1.6417818448480541,1.8313497610040355,2.069211269116113
t52,c0,4.595589805029521,4.985364879453723,5.36209101572807,5.814139431696951,6.304297564524531,6.7806907114324355,7.355795178720524
t52,c1,4.9175954900991865,5.334681485468875,5.737804224299418,6.2215269554365955,6.746029690817885,7.255802949559245,7.871204074258543
t52,c2,4.8635403146233145,5.276041618813416,5.674733153322727,6.153138709192859,6.671876007490986,7.1760457384493765,7.7846822531170785
t52,c3,3.3294311999380857,4.200653179884835,5.1718597685697,6.516431496812687,8.210562805803995,10.108875366334486,12.754094288971071
t52,c4,1.825037133068405,2.788874286891243,4.075846494613764,6.21312698965228,9.47114839593676,13.8417666120678,21.151869345607835
t52,c5,10.998715950848016,11.931572343648918,12.833198454753802,13.915094867229753,15.088200018622599,16.228361157033213,17.6047700503689
t52,c6,5.485589247667682,5.9508496490486396,6.400534005167685,6.94012784083818,7.525211866430096,8.093865126449197,8.780346517496874
t52,c7,5.108217033686091,5.504003808933196,5.884092905871777,6.33725978667831,6.825327581720067,7.296663119794267,7.86201160581267
t52,c8,1.0181325725542558,1.1503708562085002,1.283198129638485,1.4488406075444638,1.635865154090585,1.8247499010782917,2.061754198476887
t53,c0,4.629545738445387,5.022200786286674,5.401710479871847,5.857098995058589,6.35087881250722,6.830791937190008,7.410145741304685
t53,c1,4.960514087777047,5.381240225177201,5.7878812409130935,6.275825690027505,6.804906053220208,7.319128387417836,7.939900460853088
t53,c2,4.9196605715341075,5.336921716841919,5.740213741919293,6.224139606240917,6.748862599848728,7.25884993136097,7.874509485904734
t53,c3,3.7218155601224963,4.533025212671978,5.4077314970306345,6.578899683196092,8.003711180062027,9.548131548124623,11.629249311895808
t53,c4,1.5910856500685595,2.5546453972450953,3.9024760249555284,6.248680064449218,10.005443287326806,15.284314053900363,24.540478098185726
t53,c5,11.03849570522002,11.974726018970951,12.879613098483004,13.965422474411833,15.142770469695137,16.28705530129259,17.668442340071525
t53,c6,5.4828572771497655,5.947885966376871,6.39734636763021,6.936671471103643,7.521464109164291,8.089834164613901,8.775973669523777
t53,c7,5.091968894029297,5.4864967566741925,5.865376871948847,6.317102326379285,6.803617682743608,7.273454003850842,7.837004237936133
t53,c8,1.0141186751896463,1.1458356211393825,1.2781392348249088,1.4431286819533078,1.629415900812706,1.8175559864384383,2.0536259154155
t54,c0,4.6674000600458365,5.063265723204214,5.445878546729796,5.904990628823734,6.4028079266355675,6.88664514814953,7.470736143872289
t54,c1,5.005664184147803,5.430219728200813,5.840561949240005,6.332947619266453,6.866843618291114,7.38574635204697,8.012168629965853
t54,c2,4.976269326069712,5.39833174443458,5.806264304955775,6.2957585291405405,6.826519320420045,7.342374891670795,7.965118617997127
t54,c3,4.238182541645344,4.950507192592463,5.688839922183227,6.639014699359691,7.74789179889573,8.903434428752384,10.399862616866589
t54,c4,1.4169188090627105,2.3723243229118784,3.7623777772791516,6.2805443514666655,10.484124584444455,16.62725326793568,27.838742134302535
t54,c5,11.06738228477138,12.00606261455337,12.91331768815677,14.001968512753333,15.182397503620962,16.329676807988985,17.71467879101871
t54,c6,5.474419986106606,5.938733066264189,6.387501815696942,6.925996979116336,7.509889709439503,8.077385129031267,8.76246876864929
t54,c7,5.072597121408461,5.46562405107305,5.843062763307662,6.293069683518354,6.777734151737802,7.245783038049004,7.807189314222863
t54,c8,1.0098241831430033,1.1409833468620914,1.2727266939529722,1.4370174596688232,1.6225158073641701,1.809859175484209,2.044929418273405
t55,c0,4.708840431040679,5.10822086039316,5.4942307823354835,5.957419175601686,6.4596564359715964,6.947789495361615,7.5370664505577665
t55,c1,5.052615831177914,5.481153580451997,5.895344689953344,6.392348791686613,6.931252577005924,7.455022464670228,8.087320397967233
t55,c2,5.032755280398299,5.459608556517324,5.872171585864237,6.367222090583611,6.904007581864491,7.425718663001966,8.05553119356271
t55,c3,4.846547653965831,5.420324066706952,5.991111129638721,6.69605744582901,7.483951532133558,8.27204882328786,9.251365821432245
t55,c4,1.2862163196143996,2.230258122629693,3.6496867802018063,6.308331986625937,10.903689782192076,17.84324964438003,30.93962644278862
t55,c5,11.085010930443453,12.025186434288042,12.933886626331848,14.02427150503024,15.206580738568233,16.355687483230916,17.7428955623894
t55,c6,5.460414952405099,5.923540195248014,6.371160873930635,6.90827842238243,7.49067739859338,8.056721012788955,8.740052024825326
t55,c7,5.050366366462566,5.441670848010069,5.817455427791825,6.2654901839753485,6.748030600793494,7.214028253812312,7.772974156127971
t55,c8,1.0053030576886335,1.1358750033122051,1.2670285168361313,1.4305837295961852,1.6152515749967291,1.8017561804050135,2.0357739805255846
t56,c0,4.753514938961164,5.156684437919141,5.546356578526069,6.01393941111267,6.520941581824085,7.0137057397929,7.608573383054996
t56,c1,5.10091014973756,5.533543982955046,5.951694047194927,6.453448653462193,6.997503432237331,7.526279659321057,8.164621273522279
t56,c2,5.088490249390417,5.520070688421841,5.937202624136505,6.4377355381908865,6.980465630598804,7.507954372144943,8.144741726615434
t56,c3,5.296122539481466,5.759795250533456,6.209013672462447,6.749333425344637,7.336672793701259,7.908875177855555,8.601292992539864
t56,c4,1.1876400751822302,2.1196702139561845,3.5595245009968104,6.331706138381945,11.262881492063517,18.913556627282166,33.75644141738158
t56,c5,11.091177821126234,12.03187636997197,12.941082096451684,14.032073585679491,15.215040569745852,16.364786593496454,17.752766413939828
t56,c6,5.441059048408562,5.902542619727065,6.348576586967612,6.883790178340448,7.464124685317929,8.028161806243354,8.709070568399062
t56,c7,5.025576471888696,5.41496022211891,5.788900250547494,6.234735812936885,6.714907663755543,7.17861795149197,7.734820248891573
t56,c8,0.9916915183755327,1.1239739329069878,1.2572354395713403,1.4239076543143716,1.6126756725107474,1.8038790301579342,2.0444996961719295
t57,c0,4.801032749055016,5.208232472369732,5.601799912983916,6.074056868304388,6.586127211341838,7.083817213444959,7.684631363253574
t57,c1,5.150062917278568,5.586865643813184,6.009045034644103,6.515634587381805,7.06493192038466,7.598803476381873,8.2432962001015
t57,c2,5.142837187565636,5.579027063637935,6.0006141210901145,6.506492909854197,7.055019558280171,7.5881420726390525,8.23173054910999
t57,c3,5.373395129198794,5.829139783367434,6.2696269616362645,6.798184744115201,7.3713023275405956,7.928325195938696,8.600766313273459
t57,c4,1.113395955389904,2.0341357470168293,3.488054710945354,6.35038742047057,11.561579084045123,19.825333903704916,36.22019659299773
t57,c5,11.085844835601746,12.026091067135038,12.934859619037237,14.025326525401688,15.207724701907328,16.356917891774966,17.74423032806761
t57,c6,5.4166439311075525,5.8760567335874905,6.32008925744477,6.852901238671822,7.430631668954746,7.992137842807736,8.669991231523932
t57,c7,4.998557502118894,5.38584781136076,5.757777428768769,6.201216048707899,6.67880635514172,7.1400236006736595,7.693235591758476
t57,c8,0.8439024945650637,1.0097343744245557,1.1855707559095698,1.4170717311462586,1.6937768422545525,1.988733217444696,2.3795311711322746
t58,c0,4.850965348468054,5.262400106561355,5.660060800936007,6.137229411436227,6.65462548430029,7.157491655116649,7.764554504701366
t58,c1,5.199568955226109,5.640570537717,6.066808214685167,6.578267463584741,7.132845030062198,7.671848536083098,8.322536578529869
t58,c2,5.195159209894754,5.635786779715316,6.061662965255589,6.572688446461256,7.126795676675129,7.665342054765863,8.31547824982258
t58,c3,5.40802908967545,5.866711224144795,6.310037541385508,6.842002117689923,7.418813702999706,7.979426835568754,8.656202139859932
t58,c4,1.0581368507644462,1.969019745068625,3.4323558227970827,6.364159363273739,11.80021142683821,20.569892456681885,38.27720806801495
t58,c5,11.069140699691886,12.007970169483228,12.915369390168303,14.004193182482428,15.184809723025015,16.332271310158273,17.71749334596012
t58,c6,5.38753002828739,5.844473534307038,6.286119429116332,6.816067600862799,7.3906927896313395,7.949180925675975,8.62339092229618
t58,c7,4.969664447684678,5.354716111080813,5.724495871719761,6.1653712929403195,6.640200994396566,7.098752275802754,7.648766547512471
t58,c8,0.5961622735566696,0.8031298117950734,1.048565089469544,1.4101597705133295,1.8964493462014733,2.476001449790043,3.3355860754331674
t59,c0,4.902848501665153,5.318683730809335,5.720597576720768,6.20286970999244,6.7257995555767005,7.234044095584327,7.84759974249138
t59,c1,5.248907328297099,5.694093546243197,6.124375764923236,6.640688217511444,7.200528134600516,7.744646209981996,8.40150858912235
t59,c2,5.244829445651211,5.689669797869682,6.119617729757701,6.635529058557932,7.194934035317601,7.738629384688096,8.39498144662735
t59,c3,5.438250183475355,5.899495520838078,6.345299229748685,6.880236525151341,7.460271443164308,8.024017388405754,8.704574641649737
t59,c4,1.0182126807875933,1.921029436136866,3.39026649900745,6.3728727656480295,11.979443887089278,21.141533035959583,39.8870570495386
t59,c5,11.04135847798107,11.977831597881666,12.882953354849075,13.969044329429396,15.14669766339844,16.29127925893314,17.673024552794356
t59,c6,5.354139245211369,5.808250711055392,6.247159377080333,6.773823041018693,7.344886823182083,7.899913566695579,8.569944950922604
t59,c7,4.939271748975126,5.321968573464851,5.68948689271831,6.1276660768012,6.5995918888285665,7.055338833828269,7.601989414040903
t59,c8,0.3941771151822132,0.6117388558811789,0.9064959810448125,1.403255909440777,2.1722403502670558,3.218901543443785,4.9955389887873345
t60,c0,4.956185022354996,5.376543989953524,5.7828301280438215,6.27034874560022,6.798967377717222,7.312740947515267,7.932971270061289
t60,c1,5.297547335091286,5.746858956537812,6.1811284679496525,6.702225428937623,7.2672532100272775,7.81641345994682,8.47936278034674
t60,c2,5.291241509093479,5.740018301736331,6.173770889409335,6.694247573398134,7.2586027853447295,7.807109353709046,8.46926954608511
t60,c3,5.463680730083044,5.927082959948622,6.374971352648102,6.912410141612835,7.4951574403583825,8.061539595235589,8.745279295473352
t60,c4,0.9911792812766201,1.8878917823416743,3.3602530193160067,6.376448782402985,12.100011172041096,21.536774223454913,41.02093318803068
t60,c5,11.002949510740699,11.936164973039155,12.838138132668542,13.920450982234092,15.094007678238238,16.234607680647915,17.61154637305404
t60,c6,5.316946655894776,5.767903631263378,6.20376341323519,6.7267686020268025,7.29386548311593,7.845036727027002,8.51041373060357
t60,c7,4.907767779486036,5.28802366334827,5.65319785445797,6.088582216885428,6.557497962421452,7.010338033983184,7.553501933552302
t60,c8,0.2631101758252051,0.46886313832080784,0.7862592438478879,1.3964436752921439,2.480167900755001,4.159113350747472,7.41155271607181
t61,c0,5.0104484469752935,5.435409768410263,5.846144182166036,6.339000459562703,6.873406740277847,7.392805425613524,8.019826419049133
t61,c1,5.344955233147546,5.7982877567583495,6.236443558074496,6.762203830221633,7.332288060598191,7.88636276082803,8.55524483308649
t61,c2,5.33382032055056,5.786208436246311,6.223451446652394,6.748116425308387,7.317013024020829,7.869933444543888,8.537422063894436
t61,c3,5.484007104806215,5.949133316697305,6.398687975738821,6.938126182816533,7.5230414596245625,8.091530709788865,8.777814107223945
t61,c4,0.9754862660616314,1.8681345337406712,3.341309546731082,6.374880643483383,12.162627451987422,21.753841859175502,41.66035405371
t61,c5,10.954514032072922,11.883621437929559,12.781624071138783,13.859172530857244,15.02756317749806,16.163142207392028,17.53401955373837
t61,c6,5.276471468333321,5.723995539567,6.156537344593108,6.675561163158166,7.238341026584129,7.785316486538814,8.445628316292543
t61,c7,4.87554941864861,5.253309010545271,5.616085917515558,6.048612082260905,6.514449504336888,6.964316785521657,7.50391493966506
t61,c8,0.18261733994971646,0.3686630800351054,0.6912423336267791,1.3898051117434858,2.7943286379668186,5.239359060430985,10.57708018942876
t62,c0,5.065087667518956,5.494683215931838,5.909896711441585,6.408127614108223,6.948361625203377,7.473424382252094,8.107283074689775
t62,c1,5.390601603767241,5.847805625544833,6.2897033145333054,6.81995362395722,7.394906421969822,7.953712967091615,8.628307348927867
t62,c2,5.372032970106106,5.827662092714215,6.2680376072023885,6.796461399946325,7.3694336976987564,7.926315360444419,8.598586013527019
t62,c3,5.498986388383088,5.965383068618548,6.416165663108067,6.957077317926015,7.543590260753125,8.113632310088885,8.801790255355106
t62,c4,0.9702884407850161,1.8609477048013732,3.3328907521675113,6.3682339472757565,12.167936672049997,21.792339195025313,41.796234915902595
t62,c5,10.896788826996778,11.821000268013368,12.714270844099001,13.78614112351347,14.948374893684099,16.077969949100616,17.441623408041238
t62,c6,5.233267563311642,5.6771272941647215,6.106127434050704,6.62090147018145,7.1790732753788244,7.721570084029718,8.376475260919204
t62,c7,4.84301682979987,5.218255783214263,5.5786120251589555,6.008252116012781,6.470981191516624,6.917846688484151,7.453844320227935
t62,c8,0.13284019166504335,0.29892698105403576,0.6176679877666744,1.3834199758124597,3.0985106357817407,6.402402428608439,14.407167028957046
t63,c0,5.119532547507863,5.553745839899214,5.973422485983386,6.477008897474956,7.0230499109026905,7.553756593717486,8.194428664857574
t63,c1,5.433969224160538,5.894851471842431,6.340304246633449,6.874820442469087,7.454398760325494,8.017700927996202,8.697722450478594
t63,c2,5.40539928695215,5.863858374631924,6.306969112271075,6.838675006185238,7.4152061010145305,7.975546620045759,8.651992823751723
t63,c3,5.508451645068743,5.9756511213076795,6.427209635696778,6.96905234713053,7.556574838838329,8.127598086150861,8.816940539093984
t63,c4,0.9753467695964477,1.8661086380283547,3.334873754042532,6.356645519898128,12.116483335136653,21.653049261018957,41.42828327853018
t63,c5,10.83063238647926,11.74923276719231,12.637080130745234,13.70244288546519,14.857620517308789,15.980357590132543,17.335732054189886
t63,c6,5.187913901965636,5.627926960796943,6.0532092080228646,6.563521999429938,7.116856456886239,7.654651763799797,8.303881261537198
t63,c7,4.8105685408746695,5.183293387399848,5.541235236856232,5.967996732344439,6.427625515765122,6.871497006875167,7.403903446056699
t63,c8,0.10120448969001174,0.24984166294239674,0.5608584274220406,1.3773650115860387,3.3825548166611275,7.593346733282071,18.74555546846105
t64,c0,5.173200505106262,5.611965646782383,6.036041754777984,6.544907252578364,7.096672403060348,7.632942473447385,8.280330697132527
t64,c1,5.474561278994511,5.938886342912227,6.38766667491131,6.926175736704771,7.510083537097516,8.077593603549936,8.762694924939934
t64,c2,5.43350176350371,5.894344363497267,6.339758817930164,6.874229031670268,7.45375749093345,8.017011200177098,8.696974223375735
t64,c3,5.512315634608335,5.979842835225265,6.431718102395097,6.973940897871333,7.5618755164177625,8.133299316915954,8.823125319901628
t64,c4,0.9910011883588565,1.8839611044345392,3.3475470016758266,6.340320882194491,12.008694386984569,21.337844393160786,40.56470301086523
t64,c5,10.7570080951022,11.669364029537752,12.551175999157984,13.60929664879332,14.756621633485373,15.871726583046168,17.217887505280103
t64,c6,5.141005079354842,5.577039565119365,5.998476434439711,6.50417500659402,7.052506245338574,7.585438837656316,8.228798039178596
t64,c7,4.77859690511396,5.148844576034881,5.504407499520852,5.928332685127074,6.38490671858966,6.825828184662591,7.3546961845504
t64,c8,0.0804613287590541,0.21474032465625267,0.5168946321115166,1.371713303274432,3.640195253515636,8.76219866665488,23.385114506555077
t65,c0,5.225504003090674,5.668705267372257,6.097068984912064,6.611079352993863,7.168423109487273,7.710115123314914,8.364048747399522
t65,c1,5.511909712454845,5.979402484773275,6.431244476239444,6.973427342898209,7.561318666448073,8.132700387792053,8.822475592587777
t65,c2,5.45599448659661,5.918744807511635,6.366003115949039,6.902685842179671,7.484613338698386,8.05019871364576,8.732976536702735
t65,c3,5.510572819689095,5.977952203411203,6.429684602318501,6.971735964582245,7.559484697324477,8.13072783220213,8.820335734641798
t65,c4,1.0182105113507305,1.915445807075247,3.371625420898365,6.319530413761772,11.844869955873987,20.849696975473428,39.222208183140246
t65,c5,10.676966032905696,11.58253319765698,12.457783672864085,13.508030928884697,14.646818757429575,15.753626297623446,17.089770540934083
t65,c6,5.093142271933072,5.525117272383098,5.942630560340392,6.443621073856579,6.986847343421319,7.514818328107643,8.152187849189975
t65,c7,4.747483997660877,5.115321027603113,5.468568920850746,5.889733977212195,6.343335308450534,6.781385984406533,7.306810584178757
t65,c8,0.06647560065458771,0.18928805440417165,0.482822127799882,1.366533707470345,3.867706689753549,9.865463404601886,28.091726216298134
t66,c0,5.2758588385526215,5.7233309495747715,6.155822533919739,6.674786090726526,7.237500612056663,7.7844125649009435,8.44464772851635
t66,c1,5.545583497676935,6.015932313005715,6.47053473252109,7.016029944692647,7.607512859396195,8.182385310154862,8.876374542993414
t66,c2,5.472610749518065,5.936770379225135,6.385390815440537,6.92370801203333,7.5074077721251,8.074715640619292,8.75957286750498
t66,c3,5.50329959458533,5.970062099522256,6.421198271588638,6.962534197961315,7.549507180345541,8.119996350064785,8.808694061554815
t66,c4,1.0586666836450715,1.9621863854154564,3.4082930379820278,6.294604346171452,11.625186987530814,20.192803379609277,37.426363261398535
t66,c5,10.591623989791895,11.489952866833127,12.358207378621383,13.400059904685262,14.529745289739953,15.627706008044274,16.95317031856619
t66,c6,5.044924788550292,5.472810221834531,5.886370853661422,6.382618420589701,6.920701891813587,7.443674502054139,8.075009957592922
t66,c7,4.717597982458427,5.083119431542614,5.434143584402069,5.852657353200808,6.303403206403219,6.738696297674885,7.26081328280654
t66,c8,0.05684836049811702,0.17068098593352896,0.45649468695650125,1.3618903621005771,4.063016309671042,10.866736843814369,32.62618907793966
t67,c0,5.323693078157977,5.775222251514498,6.211635075359219,6.735303880710821,7.3031203242239435,7.854990923270852,8.52121219227283
t67,c1,5.575196584842921,6.048057034965872,6.5050870044551345,7.05349512872574,7.648136527133958,8.226078762704407,8.923773856910463
t67,c2,5.483169057977186,5.948224190903657,6.397710150570923,6.937065922584226,7.521891814680747,8.090294190301613,8.776472712302716
t67,c3,5.490652729113744,5.956342589811398,6.406442027755019,6.94653393633108,7.532158024617124,8.101336180887357,8.788451229620598
t67,c4,1.1150041099990629,2.0266420505277996,3.459275888127493,6.2659267534392065,11.34972732710187,19.37285277843723,35.212281037688896
t67,c5,10.502148278576387,11.392888270734982,12.253807959267315,13.286859144210975,14.40700119546011,15.495686582969865,16.80995366235999
t67,c6,4.996942390343716,5.42075819521779,5.830385442157771,6.321913186816461,6.854878933501968,7.372877538958022,7.998208348144425
t67,c7,4.689289963353398,5.0526180953718995,5.401535922414185,5.817538392919403,6.265579538711091,6.698260647107187,7.217244661255489
t67,c8,0.05015350300741891,0.1570928801155837,0.4363763395663352,1.35784226758499,4.225104471687504,11.736595715119545,36.76185137791103
t68,c0,5.368456440221649,5.823782219350241,6.2638645457294215,6.791936530601566,7.364527361494564,7.9210382700173865,8.59286134653175
t68,c1,5.600415283973142,6.075414658749379,6.534511945707837,7.0854007250147415,7.682731908848211,8.26328839328535,8.964139423322125
t68,c2,5.48757729882965,5.953006316824032,6.402853644588664,6.942643036306752,7.527939104201583,8.09679845179365,8.783528632910272
t68,c3,5.472866090706227,5.937047377183124,6.385688745140332,6.924031058548275,7.507758052915805,8.075092390872532,8.759981571841204
t68,c4,1.1911421066833106,2.112345320754899,3.526948320686425,6.233928735064775,11.018553134428375,18.397497365619206,32.62571884229303
t68,c5,10.409734894038404,11.292636842471545,12.145980890275688,13.169941767801355,14.280227157787154,15.359332686139707,16.662034906058075
t68,c6,4.949768497513199,5.369583247382588,5.775343387132191,6.262230838719949,6.7901650947352685,7.303273507591271,7.9227008489624
t68,c7,4.662891314572057,5.024174068329778,5.371127640817191,5.7847881996050985,6.230307069969212,6.660552373221217,7.1766147346630955
t68,c8,0.045524220139947585,0.1473258488996113,0.42137947111071855,1.3544429342057596,4.353595245597248,12.452096327440518,40.29757470595563
t69,c0,5.4096298856599905,5.868447791684343,6.311905335103155,6.844027374827892,7.421009698433327,7.981788774497985,8.658764406703746
t69,c1,5.620964844502923,6.0977071308149355,6.558488979901208,7.111399131149572,7.7109220976805934,8.293608813540398,8.99703147084655
t69,c2,5.48583490959156,5.951116146795279,6.400820641192834,6.940438641570856,7.5255488690639485,8.094227595162907,8.78073972900441
t69,c3,5.450245772368553,5.912508515929822,6.359295570188424,6.895412820110051,7.4767271681208,8.041716613453481,8.723775026951735
t69,c4,1.2928210995804401,2.224248929929322,3.6144721543433866,6.199081004524779,10.631872002245645,17.277115337032466,29.724611791323017
t69,c5,10.315591504319821,11.190508678591012,12.03613526749018,13.050835664424289,14.151079873608438,15.220426205080642,16.51134706802639
t69,c6,4.9039543533037495,5.319883375284766,5.721887874024839,6.204268785168935,6.727316579090049,7.235675755121444,7.849369791276558
t69,c7,4.638711469399212,4.998120758720354,5.343275172038284,5.754790656538411,6.197999248455047,6.6260134757249745,7.13939974905813
t69,c8,0.042427370499664524,0.14059593500422854,0.41074770422414153,1.3517400886546238,4.448475909871237,12.996117328861999,43.06656872102073
t70,c0,5.44673514891206,5.908700138849293,6.355199407716511,6.890971332698381,7.471911243322093,8.036536766497443,8.718155851135105
t70,c1,5.636635011486006,6.1147063634372945,6.576772783538988,7.131224341758645,7.732418662808977,8.316729796965095,9.02211346110986
t70,c2,5.4780329656059585,5.942652480718138,6.391717406238178,6.930567962921311,7.5148460477605425,8.082716000055706,8.7682517776448
t70,c3,5.42316381180961,5.883129598148792,6.32769659300328,6.861149906870692,7.439575737023222,8.001757782008509,8.680427086129917
t70,c4,1.4284170014032478,2.369200985795584,3.7259530537348047,6.161886103511461,10.190370035550666,16.026010701619565,26.581061633506074
t70,c5,10.22092068296488,11.08780834894553,11.925674242425812,12.93106227758535,14.021209050967503,15.080741510353848,16.359815012113554
t70,c6,4.860024169989059,5.272227252276282,5.670630548792464,6.148690236628314,6.667052508659563,7.170857745118149,7.779054239990223
t70,c7,4.617036132405041,4.974766007622447,5.31830761568766,5.727900209129849,6.16903781740116,6.595052059831424,7.106039429814784
t70,c8,0.04053879523209472,0.13640294897798255,0.4039759489426241,1.349775432164768,4.509906399240481,13.356703289235094,44.94197982068263
t71,c0,5.479343919772055,5.944074623497523,6.393247015244701,6.932226524854299,7.516644433932319,8.084650283817814,8.770350117736845
t71,c1,5.647284367301392,6.1262589446560805,6.589198351869408,7.144697441446663,7.747027605464652,8.332442684999856,9.039159038171057
t71,c2,5.464352185479308,5.9278113648526,6.375754800497131,6.913259637643089,7.496078552728927,8.06253031276299,8.746354040734813
t71,c3,5.392050733965112,5.849377663759888,6.291394146035744,6.82178700016845,7.396894360050614,7.955851126520379,8.630626856406792
t71,c4,1.6101158527040058,2.556521287795671,3.866551435213085,6.1228704596653625,9.695860327738453,14.66427948197045,23.283754770120005
t71,c5,10.126904700530957,10.985818398401975,11.81597727726324,12.812117364338182,13.892236545972409,14.942023015914197,16.209331104791524
t71,c6,4.81847124026757,5.227150009689225,5.622146980721848,6.096119285467305,6.610049589609794,7.109547320004284,7.712543769501206
t71,c7,4.598125870178704,4.954390570432658,5.296525115241732,5.704440116582443,6.1437709320085006,6.568040323238669,7.07693481266324
t71,c8,0.039674412498110254,0.1344530528177547,0.4007586096425974,1.3485844425273992,4.538093393049902,13.526505798957789,45.840124254229664
t72,c0,5.5070863798464735,5.974170061078415,6.425616657060085,6.96732507322222,7.55470194796233,8.125583667631359,8.814755267612911
t72,c1,5.652843306881864,6.132289365848408,6.5956844703538735,7.151730368923757,7.754653440394513,8.340644776913601,9.04805679073376
t72,c2,5.445058939002355,5.906881761150464,6.353243621739385,6.888850665157264,7.469611793958745,8.034063555996218,8.715472875217882
t72,c3,5.357387183182967,5.811774122974473,6.250949040596012,6.777932190232077,7.349342392176005,7.904705827051633,8.575143666971222
t72,c4,1.8553858773442367,2.798465701937434,4.042349556550322,6.082576493826652,9.152532774732578,13.220721904019852,19.940723520117746
t72,c5,10.034692099860642,10.885784783495406,11.708384481002339,12.695454010905323,13.765737946556921,14.805965371222339,16.061733727261085
t72,c6,4.779754961734274,5.1851500089381135,5.576973190611467,6.047137141451178,6.5569380303061795,7.052422310730254,7.650573701010424
t72,c7,4.582215028330569,4.937246949956478,5.278197610551215,5.684701108323504,6.122511712402458,6.545313009157734,7.052446576857406
t72,c8,0.039753926403287745,0.13461576938929867,0.40095910781337896,1.3481962126078437,4.533212969278969,13.502378183002287,45.72210073669129
t73,c0,5.529658804419749,5.998656966456386,6.451953950017584,6.995882718562292,7.585667131388179,8.158888778864528,8.850885152762018
t73,c1,5.653315541829052,6.132801653415497,6.596235469654302,7.152327819946141,7.755301259228166,8.341341549092116,9.048812659663566
t73,c2,5.420499420146907,5.880239226034681,6.324587805839263,6.857779034951128,7.435920685423156,7.997826531273482,8.676162406256774
t73,c3,5.319694931125039,5.7708850015321165,6.206970074957875,6.730245599771019,7.297635607425509,7.849091746103317,8.514812676233234
